word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
was,1297,225,0.00011234,2.077e-05,5.409621
these,276,48,2.391e-05,4.43e-06,5.396066
including,63,11,5.46e-06,1.02e-06,5.374738
simply,63,11,5.46e-06,1.02e-06,5.374738
akta,80,14,6.93e-06,1.29e-06,5.36255
bla,177,31,1.533e-05,2.86e-06,5.358225
include,57,10,4.94e-06,9.2e-07,5.349144
maybe,57,10,4.94e-06,9.2e-07,5.349144
skills,57,10,4.94e-06,9.2e-07,5.349144
grejer,410,72,3.551e-05,6.65e-06,5.34393
inbördes,68,12,5.89e-06,1.11e-06,5.317862
knowledge,102,18,8.83e-06,1.66e-06,5.317862
always,147,26,1.273e-05,2.4e-06,5.305831
give,152,27,1.317e-05,2.49e-06,5.283105
underligt,73,13,6.32e-06,1.2e-06,5.269737
orka,202,36,1.75e-05,3.32e-06,5.265726
konung,56,10,4.85e-06,9.2e-07,5.255299
syssla,56,10,4.85e-06,9.2e-07,5.255299
postförskott,56,10,4.85e-06,9.2e-07,5.255299
besvär,536,96,4.643e-05,8.86e-06,5.239658
going,173,31,1.498e-05,2.86e-06,5.237135
war,283,51,2.451e-05,4.71e-06,5.207457
chocolate,61,11,5.28e-06,1.02e-06,5.204111
skit,415,75,3.595e-05,6.92e-06,5.192736
läsvärd,55,10,4.76e-06,9.2e-07,5.161454
alltihop,77,14,6.67e-06,1.29e-06,5.161454
undertecknad,99,18,8.57e-06,1.66e-06,5.161454
kladdkaka,55,10,4.76e-06,9.2e-07,5.161454
know,242,44,2.096e-05,4.06e-06,5.161454
during,203,37,1.758e-05,3.41e-06,5.148773
been,455,83,3.941e-05,7.66e-06,5.144494
successivt,126,23,1.091e-05,2.12e-06,5.141053
keep,115,21,9.96e-06,1.94e-06,5.13911
much,219,40,1.897e-05,3.69e-06,5.137993
häftiga,104,19,9.01e-06,1.75e-06,5.136758
sååå,93,17,8.06e-06,1.57e-06,5.133853
pages,82,15,7.1e-06,1.38e-06,5.130173
undgå,71,13,6.15e-06,1.2e-06,5.12536
spar,71,13,6.15e-06,1.2e-06,5.12536
ungen,71,13,6.15e-06,1.2e-06,5.12536
cute,60,11,5.2e-06,1.02e-06,5.118798
mailet,60,11,5.2e-06,1.02e-06,5.118798
friskolor,60,11,5.2e-06,1.02e-06,5.118798
verksamma,386,71,3.343e-05,6.55e-06,5.101975
before,250,46,2.165e-05,4.25e-06,5.100251
arrangera,125,23,1.083e-05,2.12e-06,5.100251
ungarna,130,24,1.126e-05,2.22e-06,5.08325
than,287,53,2.486e-05,4.89e-06,5.081775
hy,135,25,1.169e-05,2.31e-06,5.06761
försedd,54,10,4.68e-06,9.2e-07,5.06761
ifjol,54,10,4.68e-06,9.2e-07,5.06761
prices,97,18,8.4e-06,1.66e-06,5.057183
through,199,37,1.724e-05,3.41e-06,5.047319
webbsidan,102,19,8.83e-06,1.75e-06,5.037975
account,102,19,8.83e-06,1.75e-06,5.037975
op,118,22,1.022e-05,2.03e-06,5.033484
favorite,75,14,6.5e-06,1.29e-06,5.027391
add,112,21,9.7e-06,1.94e-06,5.005047
perfect,197,37,1.706e-05,3.41e-06,4.996592
anknytning,133,25,1.152e-05,2.31e-06,4.992534
medarbetarna,117,22,1.013e-05,2.03e-06,4.990828
site,202,38,1.75e-05,3.51e-06,4.988583
countries,69,13,5.98e-06,1.2e-06,4.980984
remember,69,13,5.98e-06,1.2e-06,4.980984
funkade,127,24,1.1e-05,2.22e-06,4.965945
va,1017,193,8.809e-05,1.781e-05,4.945077
seen,63,12,5.46e-06,1.11e-06,4.926843
brandskyddet,63,12,5.46e-06,1.11e-06,4.926843
föga,126,24,1.091e-05,2.22e-06,4.926843
better,152,29,1.317e-05,2.68e-06,4.918753
yes,110,21,9.53e-06,1.94e-06,4.915671
varpå,110,21,9.53e-06,1.94e-06,4.915671
af,796,152,6.895e-05,1.403e-05,4.914495
kär,225,43,1.949e-05,3.97e-06,4.910475
förteckning,68,13,5.89e-06,1.2e-06,4.908796
ytterst,418,80,3.621e-05,7.38e-06,4.903382
höstas,198,38,1.715e-05,3.51e-06,4.889799
beautiful,224,43,1.94e-05,3.97e-06,4.88865
moment,255,49,2.209e-05,4.52e-06,4.883751
outside,78,15,6.76e-06,1.38e-06,4.87992
landstingets,52,10,4.5e-06,9.2e-07,4.87992
nattetid,52,10,4.5e-06,9.2e-07,4.87992
rökområde,52,10,4.5e-06,9.2e-07,4.87992
bfs,233,45,2.018e-05,4.15e-06,4.859066
may,274,53,2.373e-05,4.89e-06,4.85159
only,403,78,3.491e-05,7.2e-06,4.848639
together,93,18,8.06e-06,1.66e-06,4.848639
again,186,36,1.611e-05,3.32e-06,4.848639
underlivet,62,12,5.37e-06,1.11e-06,4.848639
product,160,31,1.386e-05,2.86e-06,4.843593
samverka,72,14,6.24e-06,1.29e-06,4.826295
looking,82,16,7.1e-06,1.48e-06,4.809537
un,240,47,2.079e-05,4.34e-06,4.792066
begripa,51,10,4.42e-06,9.2e-07,4.786076
gäng,510,100,4.417e-05,9.23e-06,4.786076
synpunkt,56,11,4.85e-06,1.02e-06,4.777544
message,56,11,4.85e-06,1.02e-06,4.777544
above,61,12,5.28e-06,1.11e-06,4.770435
not,1162,229,0.00010065,2.114e-05,4.761898
snack,142,28,1.23e-05,2.58e-06,4.759263
creme,71,14,6.15e-06,1.29e-06,4.759263
doing,71,14,6.15e-06,1.29e-06,4.759263
will,1029,203,8.913e-05,1.874e-05,4.756952
those,157,31,1.36e-05,2.86e-06,4.752776
uns,111,22,9.61e-06,2.03e-06,4.734888
förefaller,121,24,1.048e-05,2.22e-06,4.731333
has,733,146,6.349e-05,1.348e-05,4.711514
ungdomar,1023,204,8.861e-05,1.883e-05,4.706032
övervåningen,80,16,6.93e-06,1.48e-06,4.692231
dessförinnan,55,11,4.76e-06,1.02e-06,4.692231
skrivelse,50,10,4.33e-06,9.2e-07,4.692231
nov,95,19,8.23e-06,1.75e-06,4.692231
regi,180,36,1.559e-05,3.32e-06,4.692231
sänt,135,27,1.169e-05,2.49e-06,4.692231
kränkt,60,12,5.2e-06,1.11e-06,4.692231
yourself,55,11,4.76e-06,1.02e-06,4.692231
summera,50,10,4.33e-06,9.2e-07,4.692231
today,290,58,2.512e-05,5.35e-06,4.692231
trackback,50,10,4.33e-06,9.2e-07,4.692231
with,2324,467,0.0002013,4.31e-05,4.670126
left,179,36,1.55e-05,3.32e-06,4.666163
such,164,33,1.42e-05,3.05e-06,4.663793
farten,134,27,1.161e-05,2.49e-06,4.657474
cost,74,15,6.41e-06,1.38e-06,4.629668
framkommer,64,13,5.54e-06,1.2e-06,4.620043
between,192,39,1.663e-05,3.6e-06,4.620043
seg,108,22,9.35e-06,2.03e-06,4.606918
informatör,49,10,4.24e-06,9.2e-07,4.598387
dar,98,20,8.49e-06,1.85e-06,4.598387
nekar,49,10,4.24e-06,9.2e-07,4.598387
fa,142,29,1.23e-05,2.68e-06,4.595151
häromdagen,230,47,1.992e-05,4.34e-06,4.592396
her,264,54,2.287e-05,4.98e-06,4.587959
ud,117,24,1.013e-05,2.22e-06,4.574925
babes,117,24,1.013e-05,2.22e-06,4.574925
utformats,78,16,6.76e-06,1.48e-06,4.574925
my,1388,285,0.00012022,2.63e-05,4.570398
bolagen,146,30,1.265e-05,2.77e-06,4.567105
förenta,136,28,1.178e-05,2.58e-06,4.558167
olga,63,13,5.46e-06,1.2e-06,4.547855
ihjäl,208,43,1.802e-05,3.97e-06,4.539461
made,319,66,2.763e-05,6.09e-06,4.535823
utlåtande,58,12,5.02e-06,1.11e-06,4.535823
miste,116,24,1.005e-05,2.22e-06,4.535823
krogen,87,18,7.54e-06,1.66e-06,4.535823
si,140,29,1.213e-05,2.68e-06,4.53043
great,328,68,2.841e-05,6.28e-06,4.526623
osmanska,53,11,4.59e-06,1.02e-06,4.521605
came,53,11,4.59e-06,1.02e-06,4.521605
nöjes,53,11,4.59e-06,1.02e-06,4.521605
sajten,390,81,3.378e-05,7.48e-06,4.518445
had,414,86,3.586e-05,7.94e-06,4.517637
jävla,572,119,4.954e-05,1.098e-05,4.510851
sno,48,10,4.16e-06,9.2e-07,4.504542
dosage,72,15,6.24e-06,1.38e-06,4.504542
follow,72,15,6.24e-06,1.38e-06,4.504542
most,263,55,2.278e-05,5.08e-06,4.487479
trasigt,210,44,1.819e-05,4.06e-06,4.478948
say,124,26,1.074e-05,2.4e-06,4.475667
boots,143,30,1.239e-05,2.77e-06,4.47326
förhåller,100,21,8.66e-06,1.94e-06,4.468792
egentliga,138,29,1.195e-05,2.68e-06,4.46571
boverkets,195,41,1.689e-05,3.78e-06,4.463342
belägg,76,16,6.58e-06,1.48e-06,4.45762
faciliteterna,114,24,9.87e-06,2.22e-06,4.45762
comes,57,12,4.94e-06,1.11e-06,4.45762
kanon,109,23,9.44e-06,2.12e-06,4.447419
dutasteride,90,19,7.8e-06,1.75e-06,4.445272
oh,161,34,1.395e-05,3.14e-06,4.443819
think,227,48,1.966e-05,4.43e-06,4.438069
betänkande,104,22,9.01e-06,2.03e-06,4.436291
put,104,22,9.01e-06,2.03e-06,4.436291
lan,439,93,3.802e-05,8.58e-06,4.42987
vardags,118,25,1.022e-05,2.31e-06,4.429466
medfört,66,14,5.72e-06,1.29e-06,4.424104
obs,372,79,3.222e-05,7.29e-06,4.419013
sommartid,80,17,6.93e-06,1.57e-06,4.416218
medföra,127,27,1.1e-05,2.49e-06,4.414173
dagis,174,37,1.507e-05,3.41e-06,4.413234
bedömare,47,10,4.07e-06,9.2e-07,4.410697
framfart,47,10,4.07e-06,9.2e-07,4.410697
webbshop,61,13,5.28e-06,1.2e-06,4.403479
pick,61,13,5.28e-06,1.2e-06,4.403479
eventet,75,16,6.5e-06,1.48e-06,4.398967
internets,70,15,6.06e-06,1.38e-06,4.379416
uttalar,70,15,6.06e-06,1.38e-06,4.379416
fynda,98,21,8.49e-06,1.94e-06,4.379416
value,107,23,9.27e-06,2.12e-06,4.365815
units,65,14,5.63e-06,1.29e-06,4.357072
pas,65,14,5.63e-06,1.29e-06,4.357072
related,65,14,5.63e-06,1.29e-06,4.357072
error,51,11,4.42e-06,1.02e-06,4.350978
bevisligen,51,11,4.42e-06,1.02e-06,4.350978
and,9129,1970,0.00079072,0.00018183,4.348769
nyttigt,139,30,1.204e-05,2.77e-06,4.348134
råkat,125,27,1.083e-05,2.49e-06,4.344659
already,74,16,6.41e-06,1.48e-06,4.340314
lot,157,34,1.36e-05,3.14e-06,4.333414
jobbiga,120,26,1.039e-05,2.4e-06,4.33129
mottagningar,60,13,5.2e-06,1.2e-06,4.33129
below,69,15,5.98e-06,1.38e-06,4.316853
known,46,10,3.98e-06,9.2e-07,4.316853
train,46,10,3.98e-06,9.2e-07,4.316853
similar,46,10,3.98e-06,9.2e-07,4.316853
mcdonalds,69,15,5.98e-06,1.38e-06,4.316853
lagas,46,10,3.98e-06,9.2e-07,4.316853
that,2492,542,0.00021585,5.002e-05,4.314775
föredrag,156,34,1.351e-05,3.14e-06,4.305812
obegripligt,78,17,6.76e-06,1.57e-06,4.305812
students,78,17,6.76e-06,1.57e-06,4.305812
byråns,78,17,6.76e-06,1.57e-06,4.305812
bygget,133,29,1.152e-05,2.68e-06,4.303909
lagom,642,140,5.561e-05,1.292e-05,4.303446
are,1650,362,0.00014292,3.341e-05,4.277448
erhöll,59,13,5.11e-06,1.2e-06,4.259102
es,263,58,2.278e-05,5.35e-06,4.255368
knulla,68,15,5.89e-06,1.38e-06,4.25429
what,640,142,5.543e-05,1.311e-05,4.229617
or,1221,271,0.00010576,2.501e-05,4.228202
posts,54,12,4.68e-06,1.11e-06,4.223008
thing,99,22,8.57e-06,2.03e-06,4.223008
omdömet,54,12,4.68e-06,1.11e-06,4.223008
förbundskapten,63,14,5.46e-06,1.29e-06,4.223008
january,45,10,3.9e-06,9.2e-07,4.223008
along,54,12,4.68e-06,1.11e-06,4.223008
utbildningar,359,80,3.11e-05,7.38e-06,4.211277
at,1669,372,0.00014456,3.433e-05,4.210395
nuläget,157,35,1.36e-05,3.23e-06,4.209602
tipsa,291,65,2.521e-05,6e-06,4.201352
source,94,21,8.14e-06,1.94e-06,4.200664
there,604,135,5.232e-05,1.246e-05,4.198678
firman,67,15,5.8e-06,1.38e-06,4.191727
erhåller,67,15,5.8e-06,1.38e-06,4.191727
have,1312,294,0.00011364,2.714e-05,4.187896
offers,58,13,5.02e-06,1.2e-06,4.186914
points,49,11,4.24e-06,1.02e-06,4.180351
främlingsfientlighet,49,11,4.24e-06,1.02e-06,4.180351
lif,49,11,4.24e-06,1.02e-06,4.180351
colour,49,11,4.24e-06,1.02e-06,4.180351
experience,120,27,1.039e-05,2.49e-06,4.170872
framhåller,71,16,6.15e-06,1.48e-06,4.164355
lämpar,133,30,1.152e-05,2.77e-06,4.160445
back,412,93,3.569e-05,8.58e-06,4.157418
värna,124,28,1.074e-05,2.58e-06,4.155976
klassas,84,19,7.28e-06,1.75e-06,4.14892
