word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
inslaget,75,11,6.5e-06,1e-06,6.525979
besvärligt,68,10,5.89e-06,9e-07,6.508576
sken,129,19,1.117e-05,1.72e-06,6.498501
blickar,129,19,1.117e-05,1.72e-06,6.498501
mixa,94,14,8.14e-06,1.27e-06,6.426535
primärt,67,10,5.8e-06,9e-07,6.412862
erhåller,67,10,5.8e-06,9e-07,6.412862
duloxetine,67,10,5.8e-06,9e-07,6.412862
yttra,67,10,5.8e-06,9e-07,6.412862
jobbat,634,95,5.491e-05,8.6e-06,6.387674
utgörs,140,21,1.213e-05,1.9e-06,6.380957
magasinet,100,15,8.66e-06,1.36e-06,6.380957
arbetsuppgifter,200,30,1.732e-05,2.71e-06,6.380957
bruket,73,11,6.32e-06,1e-06,6.351953
huru,126,19,1.091e-05,1.72e-06,6.347373
andre,152,23,1.317e-05,2.08e-06,6.32547
därpå,191,29,1.654e-05,2.62e-06,6.303945
omtanke,79,12,6.84e-06,1.09e-06,6.301195
tycktes,105,16,9.09e-06,1.45e-06,6.281255
allsvenska,72,11,6.24e-06,1e-06,6.26494
hejsan,78,12,6.76e-06,1.09e-06,6.221433
kriminalitet,78,12,6.76e-06,1.09e-06,6.221433
lätthet,206,32,1.784e-05,2.9e-06,6.161612
fika,321,50,2.78e-05,4.52e-06,6.144862
alltihop,77,12,6.67e-06,1.09e-06,6.141671
saft,77,12,6.67e-06,1.09e-06,6.141671
stycken,653,102,5.656e-05,9.23e-06,6.127595
skedde,343,54,2.971e-05,4.89e-06,6.079634
teknologi,203,32,1.758e-05,2.9e-06,6.071879
intet,177,28,1.533e-05,2.53e-06,6.050515
jätte,381,61,3.3e-05,5.52e-06,5.978224
bege,106,17,9.18e-06,1.54e-06,5.968072
tryggt,267,43,2.313e-05,3.89e-06,5.943194
delaktiga,93,15,8.06e-06,1.36e-06,5.93429
ev,254,41,2.2e-05,3.71e-06,5.929621
anledningar,229,37,1.984e-05,3.35e-06,5.923943
ungar,99,16,8.57e-06,1.45e-06,5.922326
programledare,99,16,8.57e-06,1.45e-06,5.922326
kunnande,68,11,5.89e-06,1e-06,5.916887
släkt,253,41,2.191e-05,3.71e-06,5.906276
markant,123,20,1.065e-05,1.81e-06,5.886433
somras,275,45,2.382e-05,4.07e-06,5.849211
skönt,1203,197,0.0001042,1.783e-05,5.844892
säkerligen,177,29,1.533e-05,2.62e-06,5.841876
resans,61,10,5.28e-06,9e-07,5.838576
makthavare,79,13,6.84e-06,1.18e-06,5.816488
voro,97,16,8.4e-06,1.45e-06,5.802683
sämst,97,16,8.4e-06,1.45e-06,5.802683
redskap,212,35,1.836e-05,3.17e-06,5.797555
förvisso,271,45,2.347e-05,4.07e-06,5.764131
utgår,385,64,3.335e-05,5.79e-06,5.757817
sen,5341,888,0.00046261,8.036e-05,5.756874
gudmundson,78,13,6.76e-06,1.18e-06,5.742861
tryggheten,78,13,6.76e-06,1.18e-06,5.742861
webbsidan,102,17,8.83e-06,1.54e-06,5.742861
svarstid,66,11,5.72e-06,1e-06,5.742861
förmiddag,60,10,5.2e-06,9e-07,5.742861
resterande,126,21,1.091e-05,1.9e-06,5.742861
pappan,149,25,1.291e-05,2.26e-06,5.704576
medgivande,83,14,7.19e-06,1.27e-06,5.674494
undgå,71,12,6.15e-06,1.09e-06,5.663099
annonsering,65,11,5.63e-06,1e-06,5.655848
likaså,236,40,2.044e-05,3.62e-06,5.647147
trea,100,17,8.66e-06,1.54e-06,5.630256
bibehålla,88,15,7.62e-06,1.36e-06,5.615242
orter,176,30,1.524e-05,2.71e-06,5.615242
undertecknad,99,17,8.57e-06,1.54e-06,5.573954
historik,99,17,8.57e-06,1.54e-06,5.573954
tavla,99,17,8.57e-06,1.54e-06,5.573954
kassa,122,21,1.057e-05,1.9e-06,5.560548
tillvaro,151,26,1.308e-05,2.35e-06,5.558795
ni,10541,1816,0.00091302,0.00016434,5.555755
genomgående,104,18,9.01e-06,1.63e-06,5.530163
sannerligen,104,18,9.01e-06,1.63e-06,5.530163
eventet,75,13,6.5e-06,1.18e-06,5.521982
redovisar,92,16,7.97e-06,1.45e-06,5.503575
kostnadsfri,201,35,1.741e-05,3.17e-06,5.496739
befann,172,30,1.49e-05,2.71e-06,5.487623
återkomma,137,24,1.187e-05,2.17e-06,5.463694
lägst,91,16,7.88e-06,1.45e-06,5.443754
samlad,125,22,1.083e-05,1.99e-06,5.438316
kring,2762,490,0.00023923,4.434e-05,5.395164
påstå,242,43,2.096e-05,3.89e-06,5.386715
medicinen,754,134,6.531e-05,1.213e-05,5.385718
berörs,90,16,7.8e-06,1.45e-06,5.383932
beträffande,123,22,1.065e-05,1.99e-06,5.351303
teknologin,67,12,5.8e-06,1.09e-06,5.344052
vistas,189,34,1.637e-05,3.08e-06,5.320592
väldigt,6463,1163,0.0005598,0.00010524,5.319019
vårdcentral,200,36,1.732e-05,3.26e-06,5.317464
gubben,111,20,9.61e-06,1.81e-06,5.312147
halvår,172,31,1.49e-05,2.81e-06,5.310603
framtagen,72,13,6.24e-06,1.18e-06,5.301103
härom,83,15,7.19e-06,1.36e-06,5.296194
påtagligt,83,15,7.19e-06,1.36e-06,5.296194
kvällstid,55,10,4.76e-06,9e-07,5.26429
tags,55,10,4.76e-06,9e-07,5.26429
förefaller,121,22,1.048e-05,1.99e-06,5.26429
röja,55,10,4.76e-06,9e-07,5.26429
hemmaplan,197,36,1.706e-05,3.26e-06,5.237702
avgiftsfri,71,13,6.15e-06,1.18e-06,5.227476
plugg,71,13,6.15e-06,1.18e-06,5.227476
nutida,71,13,6.15e-06,1.18e-06,5.227476
satsat,109,20,9.44e-06,1.81e-06,5.216432
verksamheter,474,87,4.106e-05,7.87e-06,5.214782
doftar,92,17,7.97e-06,1.54e-06,5.179836
kraftiga,184,34,1.594e-05,3.08e-06,5.179836
fröjd,92,17,7.97e-06,1.54e-06,5.179836
handläggare,54,10,4.68e-06,9e-07,5.168575
framsida,54,10,4.68e-06,9e-07,5.168575
somliga,129,24,1.117e-05,2.17e-06,5.144647
fikade,59,11,5.11e-06,1e-06,5.13377
framstå,107,20,9.27e-06,1.81e-06,5.120718
anar,96,18,8.32e-06,1.63e-06,5.104766
skaffa,688,129,5.959e-05,1.167e-05,5.104766
beröra,53,10,4.59e-06,9e-07,5.072861
naturskyddsföreningen,74,14,6.41e-06,1.27e-06,5.059187
lyckat,132,25,1.143e-05,2.26e-06,5.053718
veva,58,11,5.02e-06,1e-06,5.046757
sålunda,126,24,1.091e-05,2.17e-06,5.025004
omväxlande,89,17,7.71e-06,1.54e-06,5.010928
byten,68,13,5.89e-06,1.18e-06,5.006597
förtydliga,73,14,6.32e-06,1.27e-06,4.99082
kafé,125,24,1.083e-05,2.17e-06,4.985123
avd,52,10,4.5e-06,9e-07,4.977146
föreligger,104,20,9.01e-06,1.81e-06,4.977146
nattetid,52,10,4.5e-06,9e-07,4.977146
upplevs,135,26,1.169e-05,2.35e-06,4.969784
ingrepp,109,21,9.44e-06,1.9e-06,4.968031
utgå,223,43,1.932e-05,3.89e-06,4.963791
avled,140,27,1.213e-05,2.44e-06,4.962967
lokalen,197,38,1.706e-05,3.44e-06,4.962034
utmärkande,57,11,4.94e-06,1e-06,4.959744
samarbetspartners,93,18,8.06e-06,1.63e-06,4.945242
påbörjade,77,15,6.67e-06,1.36e-06,4.913337
indelning,51,10,4.42e-06,9e-07,4.881432
förlopp,51,10,4.42e-06,9e-07,4.881432
smyg,56,11,4.85e-06,1e-06,4.872731
emellertid,580,114,5.024e-05,1.032e-05,4.869678
häng,117,23,1.013e-05,2.08e-06,4.868948
ud,117,23,1.013e-05,2.08e-06,4.868948
bakomliggande,66,13,5.72e-06,1.18e-06,4.859344
fy,157,31,1.36e-05,2.81e-06,4.847469
videoklipp,91,18,7.88e-06,1.63e-06,4.838892
kraftig,267,53,2.313e-05,4.8e-06,4.821836
bolag,611,122,5.292e-05,1.104e-05,4.793563
sänt,135,27,1.169e-05,2.44e-06,4.785718
väsentligt,195,39,1.689e-05,3.53e-06,4.785718
lärdom,55,11,4.76e-06,1e-06,4.785718
billigast,50,10,4.33e-06,9e-07,4.785718
bärande,90,18,7.8e-06,1.63e-06,4.785718
huvudman,60,12,5.2e-06,1.09e-06,4.785718
numera,1105,222,9.571e-05,2.009e-05,4.76416
ack,114,23,9.87e-06,2.08e-06,4.744103
kikar,109,22,9.44e-06,1.99e-06,4.742211
sambon,109,22,9.44e-06,1.99e-06,4.742211
kollar,301,61,2.607e-05,5.52e-06,4.722954
avbokningsvillkor,69,14,5.98e-06,1.27e-06,4.71735
stämmer,650,132,5.63e-05,1.195e-05,4.713207
medge,64,13,5.54e-06,1.18e-06,4.712091
redovisas,182,37,1.576e-05,3.35e-06,4.708112
företagande,118,24,1.022e-05,2.17e-06,4.705956
avgörs,113,23,9.79e-06,2.08e-06,4.702488
omdömet,54,11,4.68e-06,1e-06,4.698705
grej,314,64,2.72e-05,5.79e-06,4.695986
snack,142,29,1.23e-05,2.62e-06,4.686703
blicken,142,29,1.23e-05,2.62e-06,4.686703
klarar,849,174,7.354e-05,1.575e-05,4.6702
immunförsvaret,78,16,6.76e-06,1.45e-06,4.666075
förhand,204,42,1.767e-05,3.8e-06,4.648983
lockande,102,21,8.83e-06,1.9e-06,4.648983
banor,131,27,1.135e-05,2.44e-06,4.643919
bana,252,52,2.183e-05,4.71e-06,4.638465
fullfölja,63,13,5.46e-06,1.18e-06,4.638465
engelskspråkiga,87,18,7.54e-06,1.63e-06,4.626194
bearbetar,58,12,5.02e-06,1.09e-06,4.626194
läget,622,129,5.388e-05,1.167e-05,4.615064
beakta,72,15,6.24e-06,1.36e-06,4.594289
olik,48,10,4.16e-06,9e-07,4.594289
usel,67,14,5.8e-06,1.27e-06,4.580616
abstract,67,14,5.8e-06,1.27e-06,4.580616
uppges,129,27,1.117e-05,2.44e-06,4.573019
flygresor,81,17,7.02e-06,1.54e-06,4.560508
hämtade,243,51,2.105e-05,4.62e-06,4.560508
publicerat,866,182,7.501e-05,1.647e-05,4.55432
förstås,1317,277,0.00011407,2.507e-05,4.550751
felaktigheter,76,16,6.58e-06,1.45e-06,4.546432
svartvita,76,16,6.58e-06,1.45e-06,4.546432
vidriga,57,12,4.94e-06,1.09e-06,4.546432
tillföra,109,23,9.44e-06,2.08e-06,4.536028
envisas,52,11,4.5e-06,1e-06,4.524679
sortens,137,29,1.187e-05,2.62e-06,4.521678
suverän,66,14,5.72e-06,1.27e-06,4.512248
skymtar,47,10,4.07e-06,9e-07,4.498575
merparten,108,23,9.35e-06,2.08e-06,4.494413
svenskan,75,16,6.5e-06,1.45e-06,4.48661
firma,89,19,7.71e-06,1.72e-06,4.483462
genomförd,89,19,7.71e-06,1.72e-06,4.483462
navigation,103,22,8.92e-06,1.99e-06,4.481172
självklart,1510,323,0.00013079,2.923e-05,4.474572
befäl,56,12,4.85e-06,1.09e-06,4.46667
uttalar,70,15,6.06e-06,1.36e-06,4.46667
synas,288,62,2.495e-05,5.61e-06,4.446086
utreder,65,14,5.63e-06,1.27e-06,4.443881
publika,65,14,5.63e-06,1.27e-06,4.443881
nöjen,65,14,5.63e-06,1.27e-06,4.443881
