word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
des,443,75,4.501e-05,8.99e-06,5.004381
webside,118,20,1.199e-05,2.4e-06,4.998732
eclipse,59,10,5.99e-06,1.2e-06,4.998732
websted,483,82,4.908e-05,9.83e-06,4.990466
gennemgående,100,17,1.016e-05,2.04e-06,4.983781
hent,147,25,1.494e-05,3e-06,4.981787
want,182,31,1.849e-05,3.72e-06,4.974135
sorenskriver,88,15,8.94e-06,1.8e-06,4.970491
formodentlig,123,21,1.25e-05,2.52e-06,4.962422
fo,76,13,7.72e-06,1.56e-06,4.953111
rettergang,76,13,7.72e-06,1.56e-06,4.953111
ca,3299,567,0.00033521,6.8e-05,4.929548
skelnes,58,10,5.89e-06,1.2e-06,4.914008
str,150,26,1.524e-05,3.12e-06,4.887939
veninder,132,23,1.341e-05,2.76e-06,4.862437
edb,86,15,8.74e-06,1.8e-06,4.857525
bestillingen,212,37,2.154e-05,4.44e-06,4.854472
uddannelserne,63,11,6.4e-06,1.32e-06,4.85239
no,1310,229,0.00013311,2.746e-05,4.846673
kitchen,154,27,1.565e-05,3.24e-06,4.832422
stifte,74,13,7.52e-06,1.56e-06,4.822766
herfor,102,18,1.036e-05,2.16e-06,4.801042
præger,68,12,6.91e-06,1.44e-06,4.801042
ngas,85,15,8.64e-06,1.8e-06,4.801042
rx,272,48,2.764e-05,5.76e-06,4.801042
begyndende,62,11,6.3e-06,1.32e-06,4.775368
ungerne,107,19,1.087e-05,2.28e-06,4.771314
anvender,518,92,5.263e-05,1.103e-05,4.770345
bestemte,422,75,4.288e-05,8.99e-06,4.767153
herom,270,48,2.743e-05,5.76e-06,4.765741
opsamling,90,16,9.14e-06,1.92e-06,4.765741
short,101,18,1.026e-05,2.16e-06,4.753973
foramen,56,10,5.69e-06,1.2e-06,4.744559
færd,140,25,1.423e-05,3e-06,4.744559
address,56,10,5.69e-06,1.2e-06,4.744559
aller,112,20,1.138e-05,2.4e-06,4.744559
afvikling,67,12,6.81e-06,1.44e-06,4.730439
era,106,19,1.077e-05,2.28e-06,4.726723
konstateret,106,19,1.077e-05,2.28e-06,4.726723
udmærket,212,38,2.154e-05,4.56e-06,4.726723
mai,508,92,5.162e-05,1.103e-05,4.678253
fastholdes,55,10,5.59e-06,1.2e-06,4.659835
sessions,77,14,7.82e-06,1.68e-06,4.659835
resume,55,10,5.59e-06,1.2e-06,4.659835
website,565,103,5.741e-05,1.235e-05,4.647497
idet,1294,236,0.00013148,2.83e-05,4.645475
name,137,25,1.392e-05,3e-06,4.64289
høringssvar,82,15,8.33e-06,1.8e-06,4.631594
host,142,26,1.443e-05,3.12e-06,4.627249
kvm,60,11,6.1e-06,1.32e-06,4.621324
billeje,98,18,9.96e-06,2.16e-06,4.612766
chloroquine,87,16,8.84e-06,1.92e-06,4.606882
flot,1031,190,0.00010476,2.279e-05,4.597407
my,824,154,8.373e-05,1.847e-05,4.533299
knowledge,107,20,1.087e-05,2.4e-06,4.532749
oplysning,373,70,3.79e-05,8.4e-06,4.514594
tilværelse,170,32,1.727e-05,3.84e-06,4.500977
bydelen,69,13,7.01e-06,1.56e-06,4.496904
lot,138,26,1.402e-05,3.12e-06,4.496904
customer,53,10,5.39e-06,1.2e-06,4.490387
citanterne,74,14,7.52e-06,1.68e-06,4.478283
pictures,74,14,7.52e-06,1.68e-06,4.478283
forløbet,296,56,3.008e-05,6.72e-06,4.478283
hvorimod,132,25,1.341e-05,3e-06,4.473442
handelen,58,11,5.89e-06,1.32e-06,4.46728
early,58,11,5.89e-06,1.32e-06,4.46728
henvisninger,368,70,3.739e-05,8.4e-06,4.454076
ha,573,109,5.822e-05,1.307e-05,4.453854
walking,105,20,1.067e-05,2.4e-06,4.448024
udbredelse,173,33,1.758e-05,3.96e-06,4.441606
suveræn,68,13,6.91e-06,1.56e-06,4.431731
udmærkede,73,14,7.42e-06,1.68e-06,4.417766
mag,125,24,1.27e-05,2.88e-06,4.412723
optakt,52,10,5.28e-06,1.2e-06,4.405662
late,52,10,5.28e-06,1.2e-06,4.405662
content,213,41,2.164e-05,4.92e-06,4.401529
oplæg,270,52,2.743e-05,6.24e-06,4.399145
forelæst,83,16,8.43e-06,1.92e-06,4.395072
abdominis,57,11,5.79e-06,1.32e-06,4.390258
nedsætte,88,17,8.94e-06,2.04e-06,4.385727
relation,326,63,3.312e-05,7.56e-06,4.384145
otc,62,12,6.3e-06,1.44e-06,4.377421
udformning,124,24,1.26e-05,2.88e-06,4.377421
reading,62,12,6.3e-06,1.44e-06,4.377421
bosat,98,19,9.96e-06,2.28e-06,4.369989
nødsaget,67,13,6.81e-06,1.56e-06,4.366559
samarbejdspartnere,206,40,2.093e-05,4.8e-06,4.3633
attester,72,14,7.32e-06,1.68e-06,4.357248
put,123,24,1.25e-05,2.88e-06,4.342119
amba,51,10,5.18e-06,1.2e-06,4.320938
jag,56,11,5.69e-06,1.32e-06,4.313236
informationer,626,123,6.361e-05,1.475e-05,4.311983
røst,61,12,6.2e-06,1.44e-06,4.306817
hands,61,12,6.2e-06,1.44e-06,4.306817
pm,183,36,1.859e-05,4.32e-06,4.306817
review,188,37,1.91e-05,4.44e-06,4.304909
kendskabet,66,13,6.71e-06,1.56e-06,4.301386
rating,71,14,7.21e-06,1.68e-06,4.296731
kongl,319,63,3.241e-05,7.56e-06,4.290007
gi,81,16,8.23e-06,1.92e-06,4.289166
way,243,48,2.469e-05,5.76e-06,4.289166
nutidens,141,28,1.433e-05,3.36e-06,4.266472
click,297,59,3.018e-05,7.08e-06,4.264934
product,166,33,1.687e-05,3.96e-06,4.261888
hour,50,10,5.08e-06,1.2e-06,4.236214
forkant,50,10,5.08e-06,1.2e-06,4.236214
sed,50,10,5.08e-06,1.2e-06,4.236214
smitter,60,12,6.1e-06,1.44e-06,4.236214
henvendt,60,12,6.1e-06,1.44e-06,4.236214
schibred,50,10,5.08e-06,1.2e-06,4.236214
na,55,11,5.59e-06,1.32e-06,4.236214
standse,75,15,7.62e-06,1.8e-06,4.236214
gad,145,29,1.473e-05,3.48e-06,4.236214
money,95,19,9.65e-06,2.28e-06,4.236214
sage,50,10,5.08e-06,1.2e-06,4.236214
angivelse,120,24,1.219e-05,2.88e-06,4.236214
afprøvet,75,15,7.62e-06,1.8e-06,4.236214
solceller,55,11,5.59e-06,1.32e-06,4.236214
ovenover,55,11,5.59e-06,1.32e-06,4.236214
inderst,55,11,5.59e-06,1.32e-06,4.236214
ta,129,26,1.311e-05,3.12e-06,4.203628
att,218,44,2.215e-05,5.28e-06,4.197703
vor,753,152,7.651e-05,1.823e-05,4.197196
utrolig,508,103,5.162e-05,1.235e-05,4.178634
cortex,64,13,6.5e-06,1.56e-06,4.171041
forleden,246,50,2.5e-05,6e-06,4.168434
arbejdsgiverne,59,12,5.99e-06,1.44e-06,4.16561
bærende,118,24,1.199e-05,2.88e-06,4.16561
boligen,221,45,2.246e-05,5.4e-06,4.160903
gider,275,56,2.794e-05,6.72e-06,4.160567
reservere,270,55,2.743e-05,6.6e-06,4.159192
reach,49,10,4.98e-06,1.2e-06,4.15149
behandlere,49,10,4.98e-06,1.2e-06,4.15149
talrige,245,50,2.489e-05,6e-06,4.15149
hair,93,19,9.45e-06,2.28e-06,4.14703
snakke,352,72,3.577e-05,8.63e-06,4.142076
hensigtsmæssigt,132,27,1.341e-05,3.24e-06,4.142076
all,1083,222,0.00011004,2.662e-05,4.133171
level,117,24,1.189e-05,2.88e-06,4.130308
oveni,78,16,7.93e-06,1.92e-06,4.130308
who,384,79,3.902e-05,9.47e-06,4.118243
statsautoriseret,68,14,6.91e-06,1.68e-06,4.115179
påbegyndt,437,90,4.44e-05,1.079e-05,4.113834
flader,63,13,6.4e-06,1.56e-06,4.105869
