word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
sogneprest,130,20,1.327e-05,2.32e-06,5.725449
slekt,221,34,2.256e-05,3.94e-06,5.725449
bygg,591,91,6.033e-05,1.055e-05,5.720609
årsmøte,220,34,2.246e-05,3.94e-06,5.699542
verd,97,15,9.9e-06,1.74e-06,5.696088
badene,84,13,8.58e-06,1.51e-06,5.691571
stell,71,11,7.25e-06,1.27e-06,5.685411
ungdoms,71,11,7.25e-06,1.27e-06,5.685411
bøying,71,11,7.25e-06,1.27e-06,5.685411
man,18370,2857,0.00187539,0.00033113,5.663633
regner,546,85,5.574e-05,9.85e-06,5.658091
diverse,411,64,4.196e-05,7.42e-06,5.656634
nynorsk,122,19,1.245e-05,2.2e-06,5.655909
ante,64,10,6.53e-06,1.16e-06,5.637365
drev,288,45,2.94e-05,5.22e-06,5.637365
betydningsfulle,64,10,6.53e-06,1.16e-06,5.637365
møre,153,24,1.562e-05,2.78e-06,5.615344
kroner,3660,575,0.00037365,6.664e-05,5.606727
allianse,89,14,9.09e-06,1.62e-06,5.599615
kors,1084,171,0.00011067,1.982e-05,5.583794
avholdt,209,33,2.134e-05,3.82e-06,5.578643
sjåføren,190,30,1.94e-05,3.48e-06,5.578643
rabattene,171,27,1.746e-05,3.13e-06,5.578643
redegjørelse,82,13,8.37e-06,1.51e-06,5.556057
joh,82,13,8.37e-06,1.51e-06,5.556057
realiteten,145,23,1.48e-05,2.67e-06,5.553111
brakte,126,20,1.286e-05,2.32e-06,5.549281
studium,63,10,6.43e-06,1.16e-06,5.549281
brente,63,10,6.43e-06,1.16e-06,5.549281
småting,63,10,6.43e-06,1.16e-06,5.549281
samfunnsmessige,63,10,6.43e-06,1.16e-06,5.549281
disponerer,63,10,6.43e-06,1.16e-06,5.549281
gruppa,151,24,1.542e-05,2.78e-06,5.541941
regelverket,195,31,1.991e-05,3.59e-06,5.540757
xianting,94,15,9.6e-06,1.74e-06,5.51992
desto,200,32,2.042e-05,3.71e-06,5.50524
frakte,100,16,1.021e-05,1.85e-06,5.50524
kost,206,33,2.103e-05,3.82e-06,5.498567
kampfly,106,17,1.082e-05,1.97e-06,5.492286
redaksjonen,230,37,2.348e-05,4.29e-06,5.475481
nemlig,1621,261,0.00016549,3.025e-05,5.470647
pleier,298,48,3.042e-05,5.56e-06,5.468538
opposisjon,62,10,6.33e-06,1.16e-06,5.461198
mosebok,93,15,9.49e-06,1.74e-06,5.461198
skrivende,130,21,1.327e-05,2.43e-06,5.452809
belyse,99,16,1.011e-05,1.85e-06,5.450187
virkemiddel,68,11,6.94e-06,1.27e-06,5.445182
megleren,68,11,6.94e-06,1.27e-06,5.445182
qu,74,12,7.55e-06,1.39e-06,5.431836
lokalisering,74,12,7.55e-06,1.39e-06,5.431836
hui,80,13,8.17e-06,1.51e-06,5.420544
distanse,80,13,8.17e-06,1.51e-06,5.420544
grunne,86,14,8.78e-06,1.62e-06,5.410864
forbund,141,23,1.439e-05,2.67e-06,5.399922
spissen,226,37,2.307e-05,4.29e-06,5.380256
gjerne,3271,536,0.00033394,6.212e-05,5.375414
shi,183,30,1.868e-05,3.48e-06,5.373114
sydde,61,10,6.23e-06,1.16e-06,5.373114
spart,128,21,1.307e-05,2.43e-06,5.368919
etterretning,67,11,6.84e-06,1.27e-06,5.365106
kostra,67,11,6.84e-06,1.27e-06,5.365106
yan,67,11,6.84e-06,1.27e-06,5.365106
innstilling,274,45,2.797e-05,5.22e-06,5.363327
omtales,152,25,1.552e-05,2.9e-06,5.355497
stilte,322,53,3.287e-05,6.14e-06,5.351508
markant,85,14,8.68e-06,1.62e-06,5.347947
verdensbanken,85,14,8.68e-06,1.62e-06,5.347947
pensjonist,103,17,1.052e-05,1.97e-06,5.336844
firstname,563,93,5.748e-05,1.078e-05,5.332387
regnet,693,115,7.075e-05,1.333e-05,5.308008
ang,78,13,7.96e-06,1.51e-06,5.28503
iverksette,66,11,6.74e-06,1.27e-06,5.28503
hånda,72,12,7.35e-06,1.39e-06,5.28503
velværesenter,84,14,8.58e-06,1.62e-06,5.28503
terningkast,78,13,7.96e-06,1.51e-06,5.28503
medført,60,10,6.13e-06,1.16e-06,5.28503
russlands,72,12,7.35e-06,1.39e-06,5.28503
utbetalt,102,17,1.041e-05,1.97e-06,5.28503
garderoben,72,12,7.35e-06,1.39e-06,5.28503
lastname,562,94,5.737e-05,1.089e-05,5.266289
stjerners,209,35,2.134e-05,4.06e-06,5.259863
bl,1003,168,0.0001024,1.947e-05,5.258815
tilknytning,471,79,4.808e-05,9.16e-06,5.25158
preken,101,17,1.031e-05,1.97e-06,5.233216
frem,3925,662,0.0004007,7.673e-05,5.222493
omstridt,77,13,7.86e-06,1.51e-06,5.217273
lokalsamfunn,77,13,7.86e-06,1.51e-06,5.217273
folkens,71,12,7.25e-06,1.39e-06,5.211627
anket,65,11,6.64e-06,1.27e-06,5.204954
elevene,780,132,7.963e-05,1.53e-05,5.204954
tomta,65,11,6.64e-06,1.27e-06,5.204954
innsatt,59,10,6.02e-06,1.16e-06,5.196946
immortal,59,10,6.02e-06,1.16e-06,5.196946
orker,147,25,1.501e-05,2.9e-06,5.179329
berget,94,16,9.6e-06,1.85e-06,5.174925
underlig,88,15,8.98e-06,1.74e-06,5.167585
pleie,164,28,1.674e-05,3.25e-06,5.159196
fylkeskommunen,76,13,7.76e-06,1.51e-06,5.149516
selvfølge,70,12,7.15e-06,1.39e-06,5.138224
dåp,70,12,7.15e-06,1.39e-06,5.138224
aller,1358,233,0.00013864,2.7e-05,5.133813
strøket,64,11,6.53e-06,1.27e-06,5.124878
tunet,64,11,6.53e-06,1.27e-06,5.124878
renner,151,26,1.542e-05,3.01e-06,5.115638
forsvarets,151,26,1.542e-05,3.01e-06,5.115638
operert,58,10,5.92e-06,1.16e-06,5.108862
signifikant,87,15,8.88e-06,1.74e-06,5.108862
litra,58,10,5.92e-06,1.16e-06,5.108862
betrakter,81,14,8.27e-06,1.62e-06,5.096279
takler,81,14,8.27e-06,1.62e-06,5.096279
påført,104,18,1.062e-05,2.09e-06,5.089288
ellingsen,75,13,7.66e-06,1.51e-06,5.08176
individ,75,13,7.66e-06,1.51e-06,5.08176
reisemål,144,25,1.47e-05,2.9e-06,5.073629
stod,668,116,6.82e-05,1.344e-05,5.072414
text,1617,281,0.00016508,3.257e-05,5.068739
ri,109,19,1.113e-05,2.2e-06,5.05323
xie,120,21,1.225e-05,2.43e-06,5.033362
fortere,120,21,1.225e-05,2.43e-06,5.033362
skummelt,97,17,9.9e-06,1.97e-06,5.02596
rystet,57,10,5.82e-06,1.16e-06,5.020778
fal,57,10,5.82e-06,1.16e-06,5.020778
knærne,74,13,7.55e-06,1.51e-06,5.014003
urolig,74,13,7.55e-06,1.51e-06,5.014003
begrunnet,108,19,1.103e-05,2.2e-06,5.00687
sakene,318,56,3.246e-05,6.49e-06,5.001903
alvor,419,74,4.278e-05,8.58e-06,4.987449
døra,197,35,2.011e-05,4.06e-06,4.957861
føde,90,16,9.19e-06,1.85e-06,4.954716
overtatt,135,24,1.378e-05,2.78e-06,4.954716
bagasjeoppbevaring,281,50,2.869e-05,5.8e-06,4.950311
langrenn,118,21,1.205e-05,2.43e-06,4.949473
omkring,854,152,8.718e-05,1.762e-05,4.948921
etterlot,157,28,1.603e-05,3.25e-06,4.938986
hvete,712,127,7.269e-05,1.472e-05,4.938243
mauritius,84,15,8.58e-06,1.74e-06,4.932695
vedtar,56,10,5.72e-06,1.16e-06,4.932695
applikasjon,56,10,5.72e-06,1.16e-06,4.932695
eventuelt,845,151,8.627e-05,1.75e-05,4.929195
avklart,95,17,9.7e-06,1.97e-06,4.922332
godteri,78,14,7.96e-06,1.62e-06,4.907528
fremtid,245,44,2.501e-05,5.1e-06,4.904668
foretatt,283,51,2.889e-05,5.91e-06,4.887789
trapp,122,22,1.245e-05,2.55e-06,4.884649
likeverdig,61,11,6.23e-06,1.27e-06,4.884649
hovedutvalg,61,11,6.23e-06,1.27e-06,4.884649
ulik,243,44,2.481e-05,5.1e-06,4.86463
diskriminering,138,25,1.409e-05,2.9e-06,4.862228
artister,204,37,2.083e-05,4.29e-06,4.856514
løft,176,32,1.797e-05,3.71e-06,4.844611
ektemann,88,16,8.98e-06,1.85e-06,4.844611
begivenheter,77,14,7.86e-06,1.62e-06,4.844611
tidsalder,55,10,5.61e-06,1.16e-06,4.844611
forkynnelse,66,12,6.74e-06,1.39e-06,4.844611
skinte,55,10,5.61e-06,1.16e-06,4.844611
dataprogram,55,10,5.61e-06,1.16e-06,4.844611
pandora,308,56,3.144e-05,6.49e-06,4.844611
medfølgende,66,12,6.74e-06,1.39e-06,4.844611
befinner,581,106,5.931e-05,1.229e-05,4.827991
