word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
tunet,64,12,6.53e-06,1.41e-06,4.625573
tilslutning,64,12,6.53e-06,1.41e-06,4.625573
avgi,64,12,6.53e-06,1.41e-06,4.625573
nærmest,541,102,5.523e-05,1.201e-05,4.600064
moh,175,33,1.787e-05,3.88e-06,4.599291
borgerne,53,10,5.41e-06,1.18e-06,4.596663
process,53,10,5.41e-06,1.18e-06,4.596663
gjerning,95,18,9.7e-06,2.12e-06,4.57739
skitt,58,11,5.92e-06,1.29e-06,4.57301
eksakt,58,11,5.92e-06,1.29e-06,4.57301
hustru,168,32,1.715e-05,3.77e-06,4.553298
blog,178,34,1.817e-05,4e-06,4.540544
without,73,14,7.45e-06,1.65e-06,4.522323
tillagt,52,10,5.31e-06,1.18e-06,4.509934
chief,52,10,5.31e-06,1.18e-06,4.509934
related,52,10,5.31e-06,1.18e-06,4.509934
rukket,78,15,7.96e-06,1.77e-06,4.509934
hviske,57,11,5.82e-06,1.29e-06,4.494165
done,57,11,5.82e-06,1.29e-06,4.494165
uttaler,114,22,1.164e-05,2.59e-06,4.494165
målsetning,62,12,6.33e-06,1.41e-06,4.481024
yes,93,18,9.49e-06,2.12e-06,4.481024
dreier,408,79,4.165e-05,9.3e-06,4.479194
mail,516,100,5.268e-05,1.177e-05,4.475242
dreie,82,16,8.37e-06,1.88e-06,4.444886
ståsted,87,17,8.88e-06,2e-06,4.438509
find,92,18,9.39e-06,2.12e-06,4.432841
vaskeritjeneste,194,38,1.981e-05,4.47e-06,4.427769
location,51,10,5.21e-06,1.18e-06,4.423204
fellesområdene,61,12,6.23e-06,1.41e-06,4.408749
need,132,26,1.348e-05,3.06e-06,4.40319
information,167,33,1.705e-05,3.88e-06,4.389038
frå,334,66,3.41e-05,7.77e-06,4.389038
three,91,18,9.29e-06,2.12e-06,4.384658
see,242,48,2.471e-05,5.65e-06,4.372612
sykt,130,26,1.327e-05,3.06e-06,4.336475
knippe,65,13,6.64e-06,1.53e-06,4.336475
europarådets,65,13,6.64e-06,1.53e-06,4.336475
hvorpå,50,10,5.1e-06,1.18e-06,4.336475
aner,170,34,1.736e-05,4e-06,4.336475
koro,65,13,6.64e-06,1.53e-06,4.336475
medført,60,12,6.13e-06,1.41e-06,4.336475
leave,60,12,6.13e-06,1.41e-06,4.336475
lensmann,60,12,6.13e-06,1.41e-06,4.336475
opplyse,99,20,1.011e-05,2.35e-06,4.29311
medfører,366,74,3.736e-05,8.71e-06,4.289594
number,84,17,8.58e-06,2e-06,4.285457
konsernet,143,29,1.46e-05,3.41e-06,4.276661
aktuell,187,38,1.909e-05,4.47e-06,4.268004
verv,123,25,1.256e-05,2.94e-06,4.267091
vond,54,11,5.51e-06,1.29e-06,4.25763
underlaget,54,11,5.51e-06,1.29e-06,4.25763
words,49,10,5e-06,1.18e-06,4.249745
stunder,49,10,5e-06,1.18e-06,4.249745
lønns,49,10,5e-06,1.18e-06,4.249745
miljørettet,93,19,9.49e-06,2.24e-06,4.24518
things,83,17,8.47e-06,2e-06,4.23444
rar,83,17,8.47e-06,2e-06,4.23444
utredningen,83,17,8.47e-06,2e-06,4.23444
bebyggelse,78,16,7.96e-06,1.88e-06,4.228063
ev,112,23,1.143e-05,2.71e-06,4.223349
arbeidene,102,21,1.041e-05,2.47e-06,4.212575
sunny,63,13,6.43e-06,1.53e-06,4.203045
stønad,92,19,9.39e-06,2.24e-06,4.199533
arbeidende,58,12,5.92e-06,1.41e-06,4.191925
want,130,27,1.327e-05,3.18e-06,4.175864
info,438,91,4.472e-05,1.071e-05,4.174452
jiang,48,10,4.9e-06,1.18e-06,4.163016
sakens,72,15,7.35e-06,1.77e-06,4.163016
utsagnet,48,10,4.9e-06,1.18e-06,4.163016
vedtak,531,111,5.421e-05,1.307e-05,4.148951
