word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
skilst,100,10,1.014e-05,1.3e-06,7.814538
rekið,300,30,3.042e-05,3.89e-06,7.814538
bæjarstjórn,160,16,1.622e-05,2.08e-06,7.814538
bú,129,13,1.308e-05,1.69e-06,7.754426
žaš,853,86,8.649e-05,1.116e-05,7.750931
sýnis,109,11,1.105e-05,1.43e-06,7.743496
milf,178,18,1.805e-05,2.34e-06,7.72771
tíðum,207,21,2.099e-05,2.72e-06,7.702901
ræstingar,128,13,1.298e-05,1.69e-06,7.694314
hyggja,108,11,1.095e-05,1.43e-06,7.672455
umboðsmanns,265,27,2.687e-05,3.5e-06,7.669824
vörð,157,16,1.592e-05,2.08e-06,7.668015
atvinnurekenda,98,10,9.94e-06,1.3e-06,7.658247
vísitölu,98,10,9.94e-06,1.3e-06,7.658247
sameiningu,284,29,2.88e-05,3.76e-06,7.652858
þóknun,127,13,1.288e-05,1.69e-06,7.634202
yfirstandandi,127,13,1.288e-05,1.69e-06,7.634202
skoðunar,332,34,3.366e-05,4.41e-06,7.630666
seinustu,117,12,1.186e-05,1.56e-06,7.619174
aðalfundar,146,15,1.48e-05,1.95e-06,7.60615
dós,107,11,1.085e-05,1.43e-06,7.601414
ísskáp,116,12,1.176e-05,1.56e-06,7.554053
sigurjónsson,135,14,1.369e-05,1.82e-06,7.535447
ru,135,14,1.369e-05,1.82e-06,7.535447
dottið,106,11,1.075e-05,1.43e-06,7.530373
ske,125,13,1.267e-05,1.69e-06,7.513979
fjör,125,13,1.267e-05,1.69e-06,7.513979
móttaka,144,15,1.46e-05,1.95e-06,7.501956
lýsandi,115,12,1.166e-05,1.56e-06,7.488932
króna,1589,166,0.00016112,2.154e-05,7.480301
afgerandi,172,18,1.744e-05,2.34e-06,7.467225
fjölmörgu,105,11,1.065e-05,1.43e-06,7.459331
tilteknum,229,24,2.322e-05,3.11e-06,7.456371
mætir,496,52,5.029e-05,6.75e-06,7.453867
gunnars,162,17,1.643e-05,2.21e-06,7.446795
réð,114,12,1.156e-05,1.56e-06,7.423811
sigrađi,199,21,2.018e-05,2.72e-06,7.405205
fjandinn,303,32,3.072e-05,4.15e-06,7.39939
greiðir,303,32,3.072e-05,4.15e-06,7.39939
miðvikudag,123,13,1.247e-05,1.69e-06,7.393755
ávallt,764,81,7.747e-05,1.051e-05,7.370749
persónuvernd,225,24,2.281e-05,3.11e-06,7.326129
varaformaður,178,19,1.805e-05,2.47e-06,7.320988
loknum,281,30,2.849e-05,3.89e-06,7.319617
atkvæða,223,24,2.261e-05,3.11e-06,7.261008
óskar,611,66,6.195e-05,8.56e-06,7.234368
umboðsmaður,333,36,3.376e-05,4.67e-06,7.228447
borgarbúa,111,12,1.125e-05,1.56e-06,7.228447
algjört,175,19,1.774e-05,2.47e-06,7.197601
gu,138,15,1.399e-05,1.95e-06,7.189375
ríkisútvarpsins,92,10,9.33e-06,1.3e-06,7.189375
gætt,248,27,2.515e-05,3.5e-06,7.177798
mælum,266,29,2.697e-05,3.76e-06,7.167817
afnám,110,12,1.115e-05,1.56e-06,7.163326
þáttunum,110,12,1.115e-05,1.56e-06,7.163326
rúv,504,55,5.11e-05,7.14e-06,7.160958
þroskuð,293,32,2.971e-05,4.15e-06,7.155186
mögulega,649,71,6.581e-05,9.21e-06,7.143148
nágrenninu,173,19,1.754e-05,2.47e-06,7.115342
tryggvadóttir,91,10,9.23e-06,1.3e-06,7.111229
barst,318,35,3.224e-05,4.54e-06,7.100066
samstarfið,145,16,1.47e-05,2.08e-06,7.081925
íslandsmeistari,172,19,1.744e-05,2.47e-06,7.074213
áhugamaður,443,49,4.492e-05,6.36e-06,7.06498
hildur,226,25,2.292e-05,3.24e-06,7.064342
garn,99,11,1.004e-05,1.43e-06,7.033084
sms,162,18,1.643e-05,2.34e-06,7.033084
till,108,12,1.095e-05,1.56e-06,7.033084
sporum,90,10,9.13e-06,1.3e-06,7.033084
fjármagn,233,26,2.363e-05,3.37e-06,7.003028
fl,725,81,7.351e-05,1.051e-05,6.994494
mgr,877,98,8.892e-05,1.272e-05,6.993214
valinu,143,16,1.45e-05,2.08e-06,6.984243
einhverjir,366,41,3.711e-05,5.32e-06,6.975904
gildir,714,80,7.24e-05,1.038e-05,6.974475
framhjá,409,46,4.147e-05,5.97e-06,6.948143
útfærslu,160,18,1.622e-05,2.34e-06,6.946256
kr,3552,400,0.00036016,5.19e-05,6.93931
innlendum,142,16,1.44e-05,2.08e-06,6.935402
atvinnulíf,133,15,1.349e-05,1.95e-06,6.92889
næði,186,21,1.886e-05,2.72e-06,6.921448
brunette,97,11,9.84e-06,1.43e-06,6.891001
smokks,97,11,9.84e-06,1.43e-06,6.891001
samanburðar,132,15,1.338e-05,1.95e-06,6.876793
myndlist,281,32,2.849e-05,4.15e-06,6.862141
mátti,474,54,4.806e-05,7.01e-06,6.859428
pöntun,219,25,2.221e-05,3.24e-06,6.845535
guðjón,236,27,2.393e-05,3.5e-06,6.830485
halldóra,131,15,1.328e-05,1.95e-06,6.824696
náðist,131,15,1.328e-05,1.95e-06,6.824696
flokkast,96,11,9.73e-06,1.43e-06,6.81996
duglegur,122,14,1.237e-05,1.82e-06,6.809811
ráðningu,113,13,1.146e-05,1.69e-06,6.792637
verðskrá,113,13,1.146e-05,1.69e-06,6.792637
gunnlaugur,113,13,1.146e-05,1.69e-06,6.792637
margvísleg,139,16,1.409e-05,2.08e-06,6.78888
rut,139,16,1.409e-05,2.08e-06,6.78888
lín,165,19,1.673e-05,2.47e-06,6.786309
steinunn,243,28,2.464e-05,3.63e-06,6.781902
stundaði,199,23,2.018e-05,2.98e-06,6.761274
sérstöðu,199,23,2.018e-05,2.98e-06,6.761274
úrval,415,48,4.208e-05,6.23e-06,6.756319
yfirskrift,95,11,9.63e-06,1.43e-06,6.748919
knýja,86,10,8.72e-06,1.3e-06,6.720502
sökum,480,56,4.867e-05,7.27e-06,6.698175
ger,154,18,1.562e-05,2.34e-06,6.685771
samfélagsmiðlum,248,29,2.515e-05,3.76e-06,6.682777
minnkandi,145,17,1.47e-05,2.21e-06,6.665341
utrecht,145,17,1.47e-05,2.21e-06,6.665341
sinnir,196,23,1.987e-05,2.98e-06,6.659345
ja,306,36,3.103e-05,4.67e-06,6.642357
loðinn,102,12,1.034e-05,1.56e-06,6.642357
þroskaðar,357,42,3.62e-05,5.45e-06,6.642357
fundarstjóri,127,15,1.288e-05,1.95e-06,6.616309
árabil,253,30,2.565e-05,3.89e-06,6.59026
þykist,118,14,1.196e-05,1.82e-06,6.586539
málþing,101,12,1.024e-05,1.56e-06,6.577236
merkilega,101,12,1.024e-05,1.56e-06,6.577236
ees,530,63,5.374e-05,8.17e-06,6.574135
sýningu,353,42,3.579e-05,5.45e-06,6.567933
fallin,126,15,1.278e-05,1.95e-06,6.564212
lára,134,16,1.359e-05,2.08e-06,6.544675
guðjónsdóttir,92,11,9.33e-06,1.43e-06,6.535795
hórum,1037,124,0.00010515,1.609e-05,6.535222
setu,117,14,1.186e-05,1.82e-06,6.530721
ella,292,35,2.961e-05,4.54e-06,6.519557
fárra,100,12,1.014e-05,1.56e-06,6.512115
vid,83,10,8.42e-06,1.3e-06,6.486066
sveitarfélög,323,39,3.275e-05,5.06e-06,6.47204
nótum,91,11,9.23e-06,1.43e-06,6.464754
undanfarna,264,32,2.677e-05,4.15e-06,6.446994
žess,363,44,3.681e-05,5.71e-06,6.446994
byrjuð,107,13,1.085e-05,1.69e-06,6.431966
njótið,115,14,1.166e-05,1.82e-06,6.419085
henne,82,10,8.31e-06,1.3e-06,6.407921
nammi,131,16,1.328e-05,2.08e-06,6.398153
beitir,106,13,1.075e-05,1.69e-06,6.371854
ea,757,93,7.676e-05,1.207e-05,6.360866
crossfit,122,15,1.237e-05,1.95e-06,6.355824
kjörum,122,15,1.237e-05,1.95e-06,6.355824
leiðbeinandi,138,17,1.399e-05,2.21e-06,6.343566
úrslit,462,57,4.685e-05,7.4e-06,6.333888
jarðhita,81,10,8.21e-06,1.3e-06,6.329776
miðlar,121,15,1.227e-05,1.95e-06,6.303727
mældist,129,16,1.308e-05,2.08e-06,6.300471
afgreiðslu,282,35,2.859e-05,4.54e-06,6.296285
víðsvegar,185,23,1.876e-05,2.98e-06,6.285606
forsendur,328,41,3.326e-05,5.32e-06,6.25163
frambjóðendur,96,12,9.73e-06,1.56e-06,6.25163
protected,144,18,1.46e-05,2.34e-06,6.25163
fylgdarmanni,80,10,8.11e-06,1.3e-06,6.25163
sveitin,192,24,1.947e-05,3.11e-06,6.25163
petite,96,12,9.73e-06,1.56e-06,6.25163
sinnt,319,40,3.235e-05,5.19e-06,6.232094
sveinsson,271,34,2.748e-05,4.41e-06,6.228646
lúta,199,25,2.018e-05,3.24e-06,6.220372
umræðuna,143,18,1.45e-05,2.34e-06,6.208216
stjörnustöð,135,17,1.369e-05,2.21e-06,6.205662
aðsetur,135,17,1.369e-05,2.21e-06,6.205662
aš,4287,541,0.00043469,7.02e-05,6.192407
ágæta,103,13,1.044e-05,1.69e-06,6.191518
palma,103,13,1.044e-05,1.69e-06,6.191518
verst,190,24,1.927e-05,3.11e-06,6.186509
áföllum,79,10,8.01e-06,1.3e-06,6.173485
efling,79,10,8.01e-06,1.3e-06,6.173485
námskeiðin,142,18,1.44e-05,2.34e-06,6.164802
fagnaði,118,15,1.196e-05,1.95e-06,6.147436
þakkir,220,28,2.231e-05,3.63e-06,6.139994
eignaðist,157,20,1.592e-05,2.6e-06,6.134412
reykjavíkur,1388,177,0.00014074,2.297e-05,6.12801
fjölmargar,188,24,1.906e-05,3.11e-06,6.121388
tímanlega,86,11,8.72e-06,1.43e-06,6.109548
kynlífsnudd,86,11,8.72e-06,1.43e-06,6.109548
loc,78,10,7.91e-06,1.3e-06,6.095339
reglna,117,15,1.186e-05,1.95e-06,6.095339
rass,732,94,7.422e-05,1.22e-05,6.085363
fyrirhugað,109,14,1.105e-05,1.82e-06,6.084176
gerið,109,14,1.105e-05,1.82e-06,6.084176
ósköp,101,13,1.024e-05,1.69e-06,6.071295
vakin,132,17,1.338e-05,2.21e-06,6.067759
lesbía,295,38,2.991e-05,4.93e-06,6.066549
afslætti,93,12,9.43e-06,1.56e-06,6.056267
hlaut,759,98,7.696e-05,1.272e-05,6.05228
áslaug,116,15,1.176e-05,1.95e-06,6.043243
hörpu,232,30,2.352e-05,3.89e-06,6.043243
félags,587,76,5.952e-05,9.86e-06,6.035702
boðaði,77,10,7.81e-06,1.3e-06,6.017194
kynlífsstefna,77,10,7.81e-06,1.3e-06,6.017194
samheiti,269,35,2.728e-05,4.54e-06,6.00603
einstaklega,538,70,5.455e-05,9.08e-06,6.00603
kynntist,184,24,1.866e-05,3.11e-06,5.991146
toga,230,30,2.332e-05,3.89e-06,5.991146
talist,183,24,1.856e-05,3.11e-06,5.958585
kan,114,15,1.156e-05,1.95e-06,5.939049
sátt,387,51,3.924e-05,6.62e-06,5.929855
skilaði,220,29,2.231e-05,3.76e-06,5.92827
lagðist,159,21,1.612e-05,2.72e-06,5.916721
vefmyndavél,159,21,1.612e-05,2.72e-06,5.916721
mundir,371,49,3.762e-05,6.36e-06,5.916721
gaur,136,18,1.379e-05,2.34e-06,5.904317
tarragona,83,11,8.42e-06,1.43e-06,5.896424
hlustun,83,11,8.42e-06,1.43e-06,5.896424
blaðsins,113,15,1.146e-05,1.95e-06,5.886952
sakar,128,17,1.298e-05,2.21e-06,5.883887
njóti,173,23,1.754e-05,2.98e-06,5.877891
nýtti,105,14,1.065e-05,1.82e-06,5.860903
fifa,75,10,7.6e-06,1.3e-06,5.860903
auglýsir,120,16,1.217e-05,2.08e-06,5.860903
karakter,90,12,9.13e-06,1.56e-06,5.860903
hugleiðslu,90,12,9.13e-06,1.56e-06,5.860903
brann,105,14,1.065e-05,1.82e-06,5.860903
fleira,1053,141,0.00010677,1.83e-05,5.835963
nefnist,321,43,3.255e-05,5.58e-06,5.833643
atvinnulífsins,388,52,3.934e-05,6.75e-06,5.830847
bága,82,11,8.31e-06,1.43e-06,5.825383
eignarréttar,119,16,1.207e-05,2.08e-06,5.812062
numið,223,30,2.261e-05,3.89e-06,5.808806
sjálfstætt,319,43,3.235e-05,5.58e-06,5.797297
vanda,623,84,6.317e-05,1.09e-05,5.795782
embættið,74,10,7.5e-06,1.3e-06,5.782758
frumkvöðull,74,10,7.5e-06,1.3e-06,5.782758
nudd,3305,447,0.00033511,5.8e-05,5.777863
vinkonur,96,13,9.73e-06,1.69e-06,5.770736
aðilinn,96,13,9.73e-06,1.69e-06,5.770736
